27532,8667.681
27533,5444.164
27534,4900.2246
27535,13756.224
27536,3370.566
27537,10706.126
27538,3243.478
27539,4407.362
27540,2889.6938
27541,3769.8643
27542,6531.337
27543,3251.325
27544,13161.164
27545,7440.479
27546,2729.3574
27547,5026.1245
27548,2764.323
27549,3491.229
27550,5354.9653
27551,6752.3403
27552,11538.0625
27553,6578.4106
27554,9118.224
27555,12253.615
27556,8586.575
27557,9352.225
27558,7413.976
27559,7784.8286
27560,7028.0605
27561,9381.134
27562,6429.3003
27563,7329.6753
27564,10062.433
27565,4843.6875
27566,4526.478
27567,5897.1914
27568,10142.5
27569,3603.1318
27570,3030.6206
27571,8706.69
27572,5501.5103
27573,6618.22
27574,5878.595
27575,7587.693
27576,10902.178
27577,11445.054
27578,11113.247
27579,11091.317
27580,4302.3745
27581,4364.5215
27582,5688.053
27583,7807.7036
27584,21538.697
27585,4197.7617
27586,5615.1655
27587,4588.024
27588,9148.856
27589,8004.6475
27590,11557.509
27591,15287.102
27592,11733.785
27593,4114.0024
27594,12483.837
27595,4985.9634
27596,4016.4146
27597,4226.5044
27598,7402.5034
27599,10418.204
27600,5695.408
27601,2615.7312
27602,5604.445
27603,6331.6743
27604,4102.6
27605,3909.569
27606,3208.7078
27607,10547.345
27608,12206.349
27609,8607.744
27610,12943.964
27611,5094.2427
27612,4699.8237
27613,8090.1597
27614,11601.911
27615,9435.911
27616,8862.656
27617,6516.269
27618,13149.391
27619,11154.812
27620,4154.3525
27621,9385.47
27622,3848.3638
27623,5192.5405
27624,8568.165
27625,4040.1787
27626,4346.7236
27627,7839.1587
27628,4046.2197
27629,12767.335
27630,4349.564
27631,5779.7217
27632,4054.1545
27633,4966.7573
27634,2474.2637
27635,11353.542
27636,7438.0845
27637,10338.782
27638,4470.442
27639,4521.794
27640,4723.1943
27641,4449.735
27642,9752.338
27643,5627.012
27644,5018.439
27645,12430.252
27646,14558.714
27647,8908.655
27648,13442.12
27649,4458.363
27650,6298.398
27651,3925.7354
27652,12991.192
27653,12429.49
27654,4979.9995
27655,6547.0894
27656,12719.7705
27657,12796.786
27658,5626.0024
27659,10373.243
27660,3977.912
27661,9722.029
27662,4200.8843
27663,6736.9146
27664,6245.026
27665,2637.7695
27666,15250.944
27667,5943.77
27668,1770.4694
27669,6457.52
27670,20138.76
27671,6032.2974
27672,4359.199
27673,3711.021
27674,6863.68
27675,4449.6055
27676,14167.385
27677,4023.8892
27678,17129.691
27679,17749.9
27680,4709.7144
27681,4663.7656
27682,4868.896
27683,3353.1887
27684,16435.275
27685,8697.155
27686,6303.72
27687,5885.015
27688,17579.12
27689,5800.8296
27690,3387.4214
27691,8780.438
27692,9129.118
27693,4872.964
27694,5015.519
27695,9898.011
27696,7153.9653
27697,3781.565
27698,4528.1777
27699,3556.7324
27700,12554.667
27701,15057.149
27702,6148.4824
27703,3129.5723
27704,14755.728
27705,11412.741
27706,10438.915
27707,7506.463
27708,3892.3223
27709,3232.2178
27710,13751.142
27711,2793.3135
27712,13579.476
27713,12650.13
27714,5757.997
27715,19390.986
27716,9496.726
27717,3556.6562
27718,8028.48
27719,21546.877
27720,13400.874
27721,4148.7344
27722,3757.699
27723,5257.2964
27724,10367.009
27725,12480.078
27726,15650.3955
27727,4237.8364
27728,2543.5605
27729,10231.11
27730,2588.726
27731,9018.976
27732,16888.38
27733,12175.73
27734,10870.472
27735,17833.791
27736,5027.861
27737,5724.8413
27738,7872.716
27739,7240.7876
27740,15578.565
27741,6164.1226
27742,12742.745
27743,10869.511
27744,3228.915
27745,3854.0303
27746,7284.6626
27747,11506.175
27748,5912.667
27749,3830.3032
27750,11696.768
27751,6579.3716
27752,11833.038
27753,21580.896
27754,8430.95
27755,4860.3066
27756,7086.071
27757,6175.7456
27758,1971.829
27759,17145.326
27760,11188.79
27761,5260.227
27762,15154.811
27763,12326.019
27764,16582.95
27765,7685.768
27766,4584.2607
27767,15625.701
27768,12417.232
27769,6112.751
27770,2658.1958
27771,10745.319
27772,10127.29
27773,7267.7363
27774,4957.184
27775,11569.126
27776,5505.22
27777,4470.3677
27778,8654.122
27779,2997.104
27780,3999.2969
27781,3971.654
27782,5758.523
27783,3967.1409
27784,10830.724
27785,5140.342
27786,7583.667
27787,8734.633
27788,11686.362
27789,7848.693
27790,9342.673
27791,8168.3394
27792,5552.0454
27793,5608.0723
27794,6053.9097
27795,9926.209
27796,9780.341
27797,5149.487
27798,5908.2544
27799,6816.8857
27800,17716.959
27801,3532.875
27802,8695.501
27803,20709.877
27804,5426.9907
27805,6259.8623
27806,2579.4268
27807,3500.8843
27808,3465.3098
27809,3924.8174
27810,9995.644
27811,5537.924
27812,16805.55
27813,6200.845
27814,3681.1792
27815,12772.966
