27532,17280.945443895023
27533,7617.634284124733
27534,6675.103763757562
27535,22556.084259379033
27536,4835.347702065936
27537,16888.834922546317
27538,5090.262071660557
27539,7766.573111096131
27540,3561.476851694492
27541,7700.263731691128
27542,7337.001481626732
27543,6483.893493300553
27544,22733.665496028436
27545,10188.120128365295
27546,4619.911841409201
27547,10091.195647491777
27548,8731.229678463642
27549,6374.422323746637
27550,4420.240422926918
27551,8848.771400998774
27552,10613.57860250239
27553,8472.290968030617
27554,8248.523519698261
27555,25865.08358127703
27556,24042.698165254475
27557,14779.89660772892
27558,11418.662618824766
27559,11146.43281127839
27560,8351.99162592692
27561,14875.253894595004
27562,9722.548015586803
27563,9413.667681104282
27564,15842.85531656448
27565,6170.012723303468
27566,7941.583959776712
27567,12527.111393206304
27568,20014.441220549677
27569,4893.105497125042
27570,6309.987717940709
27571,13895.204733889155
27572,10031.679534552746
27573,9055.900938763398
27574,11462.904686439131
27575,10828.869335918263
27576,24580.09926138645
27577,11456.44225738463
27578,14788.802295515305
27579,40080.775659821236
27580,7370.833285870498
27581,4339.417356662906
27582,5272.170012654628
27583,13923.253672983185
27584,24227.189639046395
27585,10123.121041544684
27586,5167.405019207106
27587,6320.54000347584
27588,10527.363766896478
27589,11909.187070376345
27590,6685.414827250571
27591,32117.39765313729
27592,27472.14664118978
27593,8350.115771727322
27594,23122.267553932896
27595,7743.688104332869
27596,4806.505413135369
27597,6429.599106615737
27598,9832.73594231445
27599,8541.428244563287
27600,5620.83374404244
27601,4062.894736460631
27602,8236.145545110128
27603,6187.364309349019
27604,5354.716632350827
27605,5308.191824720471
27606,4562.9036283727155
27607,17437.560358183826
27608,19780.66959975233
27609,16611.9254742921
27610,14239.479549476815
27611,5292.502364418866
27612,6941.774231049231
27613,11876.636560198658
27614,16489.936336796472
27615,11630.569736201784
27616,19146.38364333285
27617,9103.613154567664
27618,19645.8349598911
27619,20198.630955618086
27620,5956.007547724192
27621,11998.824145309827
27622,5782.0643839994145
27623,5870.564992906459
27624,12890.033731964637
27625,7328.984150663135
27626,9772.377911256666
27627,9954.404805924209
27628,5584.738308450523
27629,12473.959965361099
27630,15406.83979739829
27631,16167.477545127973
27632,10611.244003988048
27633,6978.501380826546
27634,2417.7215606490827
27635,17873.062229566127
27636,7694.978365517702
27637,22725.292368925508
27638,5487.7607317600105
27639,8896.198224458969
27640,7791.9388974137255
27641,5096.061188905916
27642,11996.771958244883
27643,9541.497629011348
27644,6730.071272814052
27645,12603.827564440686
27646,17131.00827005404
27647,11144.190324968224
27648,23273.529249410625
